# File: A26.td_nonenergy_cost_nonmineral.csv
# Title: Electricity transmission and distribution sector non-energy costs (excluding mineral costs)
# Units: $1975/GJ
# Description: Updates non-energy costs for the electricity transmission sectors to have regionally and time varying costs. Costs are total transmission and distribution costs minus mineral costs. Regional variation is based on regional variation in mineral costs which reflects disparities in transmission and distribution intensity (per unit electricity generation).
# Comment:
# Column types: ccccncn
# ----------
region,supplysector,subsector,stub.technology,year,minicam.non.energy.input,input.cost
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2055,non-energy,2.431247131
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2055,non-energy,0.430080429
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2055,non-energy,2.431247131
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2060,non-energy,2.368403475
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2060,non-energy,0.41404769
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2060,non-energy,2.368403475
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2065,non-energy,2.305559818
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2065,non-energy,0.398014951
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2065,non-energy,2.305559818
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2070,non-energy,2.242716162
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2070,non-energy,0.381982212
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,2.242716162
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,2.179872506
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.365949473
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,2.179872506
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,2.11702885
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.349916734
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,2.11702885
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,2.054302222
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.334001022
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,2.054302222
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,1.991458565
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.317968283
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,1.991458565
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,1.928614909
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.301935544
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,1.928614909
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,1.865771253
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.285902805
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,1.865771253
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2015,non-energy,0.249369943
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2015,non-energy,0.038139929
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2015,non-energy,0.249369943
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2020,non-energy,0.259477477
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2020,non-energy,0.040618497
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2020,non-energy,0.259477477
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2025,non-energy,0.268717351
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2025,non-energy,0.042885913
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2025,non-energy,0.268717351
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2030,non-energy,0.2754786
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2030,non-energy,0.04452497
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2030,non-energy,0.2754786
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2035,non-energy,0.282070472
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2035,non-energy,0.046118253
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2035,non-energy,0.282070472
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2040,non-energy,0.298111946
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2040,non-energy,0.050053147
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2040,non-energy,0.298111946
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2045,non-energy,0.315353258
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2045,non-energy,0.054278559
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2045,non-energy,0.315353258
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2050,non-energy,0.346809576
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2050,non-energy,0.062019792
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2050,non-energy,0.346809576
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2055,non-energy,0.338086872
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2055,non-energy,0.059806568
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2055,non-energy,0.338086872
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2060,non-energy,0.329347894
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2060,non-energy,0.057577071
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2060,non-energy,0.329347894
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2065,non-energy,0.320608916
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2065,non-energy,0.055347574
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2065,non-energy,0.320608916
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2070,non-energy,0.311869938
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2070,non-energy,0.053118077
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,0.311869938
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,0.30313096
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.050888579
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,0.30313096
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,0.294391982
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.048659082
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,0.294391982
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,0.285669278
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.046445859
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,0.285669278
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,0.2769303
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.044216362
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,0.2769303
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,0.268191322
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.041986864
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,0.268191322
Taiwan,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,0.259452344
Taiwan,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.039757367
Taiwan,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,0.259452344
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2015,non-energy,2.875762406
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2015,non-energy,0.439833982
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2015,non-energy,2.875762406
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2020,non-energy,2.789221906
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2020,non-energy,0.436623641
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2020,non-energy,2.789221906
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2025,non-energy,2.678210729
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2025,non-energy,0.427428715
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2025,non-energy,2.678210729
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2030,non-energy,2.529971363
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2030,non-energy,0.408913429
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2030,non-energy,2.529971363
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2035,non-energy,2.369724516
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2035,non-energy,0.387447697
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2035,non-energy,2.369724516
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2040,non-energy,2.271149584
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2040,non-energy,0.381327171
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2040,non-energy,2.271149584
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2045,non-energy,2.155664005
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2045,non-energy,0.371032589
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2045,non-energy,2.155664005
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2050,non-energy,2.099230837
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2050,non-energy,0.375404452
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2050,non-energy,2.099230837
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2055,non-energy,2.046432498
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2055,non-energy,0.362007859
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2055,non-energy,2.046432498
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2060,non-energy,1.993535654
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2060,non-energy,0.348512761
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2060,non-energy,1.993535654
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2065,non-energy,1.94063881
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2065,non-energy,0.335017663
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2065,non-energy,1.94063881
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2070,non-energy,1.887741966
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2070,non-energy,0.321522565
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,1.887741966
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,1.834845122
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.308027467
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,1.834845122
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,1.781948278
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.294532369
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,1.781948278
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,1.729149938
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.281135775
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,1.729149938
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,1.676253094
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.267640677
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,1.676253094
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,1.623356251
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.254145579
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,1.623356251
Argentina,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,1.570459407
Argentina,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.240650481
Argentina,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,1.570459407
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2015,non-energy,4.910995472
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2015,non-energy,0.751113057
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2015,non-energy,4.910995472
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2020,non-energy,4.658457701
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2020,non-energy,0.729233037
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2020,non-energy,4.658457701
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2025,non-energy,4.356670618
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2025,non-energy,0.695302316
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2025,non-energy,4.356670618
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2030,non-energy,3.986849828
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2030,non-energy,0.644385332
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2030,non-energy,3.986849828
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2035,non-energy,3.591338115
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2035,non-energy,0.587180354
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2035,non-energy,3.591338115
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2040,non-energy,3.276748477
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2040,non-energy,0.550167737
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2040,non-energy,3.276748477
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2045,non-energy,2.91742209
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2045,non-energy,0.502146284
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2045,non-energy,2.91742209
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2050,non-energy,2.604849931
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2050,non-energy,0.465824074
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2050,non-energy,2.604849931
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2055,non-energy,2.539334625
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2055,non-energy,0.449200788
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2055,non-energy,2.539334625
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2060,non-energy,2.473697089
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2060,non-energy,0.432455271
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2060,non-energy,2.473697089
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2065,non-energy,2.408059552
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2065,non-energy,0.415709754
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2065,non-energy,2.408059552
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2070,non-energy,2.342422016
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2070,non-energy,0.398964238
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,2.342422016
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,2.27678448
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.382218721
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,2.27678448
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,2.211146944
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.365473204
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,2.211146944
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,2.145631637
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.348849917
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,2.145631637
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,2.079994101
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.332104401
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,2.079994101
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,2.014356565
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.315358884
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,2.014356565
Colombia,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,1.948719028
Colombia,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.298613367
Colombia,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,1.948719028
