# File: A44.bld_materials_subsector_shares_reg.csv
# Title: Building sub-type shares by GCAM region
# Units: unitless
# Description: Building materials sub-type shares based on floorspace (stock) data from Deetman et al. 2020 for 26 IMAGE regions (reprocessed for GCAM regions). There are 2 materials sectors: resid materials and comm materials. Within resid materials there are 8 subsectors (4 building sub-types x urban/rural). Within comm materials there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: cccnn
# ----------
region,sector,subsector,year,flsp_share
EU-15,resid materials,high-rise urban,2021,0.214145918
EU-15,comm materials,hotels commercial,2021,0.089045549
EU-15,comm materials,office commercial,2021,0.180298349
EU-15,comm materials,retail commercial,2021,0.257401699
EU-15,resid materials,semi-detached rural,2021,0.044467831
EU-15,resid materials,semi-detached urban,2021,0.194629091
Europe_Non_EU,resid materials,apartments rural,2021,0.01643527
Europe_Non_EU,resid materials,apartments urban,2021,0.081902459
Europe_Non_EU,resid materials,detached rural,2021,0.282084873
Europe_Non_EU,resid materials,detached urban,2021,0.213684874
Europe_Non_EU,comm materials,others commercial,2021,0.682686951
Europe_Non_EU,resid materials,high-rise rural,2021,0.014389929
Europe_Non_EU,resid materials,high-rise urban,2021,0.242060373
Europe_Non_EU,comm materials,hotels commercial,2021,0.072515974
Europe_Non_EU,comm materials,office commercial,2021,0.119634364
Europe_Non_EU,comm materials,retail commercial,2021,0.125162711
Europe_Non_EU,resid materials,semi-detached rural,2021,0.025371049
Europe_Non_EU,resid materials,semi-detached urban,2021,0.124071173
European Free Trade Association,resid materials,apartments rural,2021,0.017702736
European Free Trade Association,resid materials,apartments urban,2021,0.191617669
European Free Trade Association,resid materials,detached rural,2021,0.171819176
European Free Trade Association,resid materials,detached urban,2021,0.156482287
European Free Trade Association,comm materials,others commercial,2021,0.473230281
European Free Trade Association,resid materials,high-rise rural,2021,0.009122609
European Free Trade Association,resid materials,high-rise urban,2021,0.214155964
European Free Trade Association,comm materials,hotels commercial,2021,0.089048575
European Free Trade Association,comm materials,office commercial,2021,0.180301438
European Free Trade Association,comm materials,retail commercial,2021,0.257419706
European Free Trade Association,resid materials,semi-detached rural,2021,0.044461337
European Free Trade Association,resid materials,semi-detached urban,2021,0.194638222
India,resid materials,apartments rural,2021,0.036620955
India,resid materials,apartments urban,2021,0.023042692
India,resid materials,detached rural,2021,0.594663964
India,resid materials,detached urban,2021,0.071369362
India,comm materials,others commercial,2021,0.87091342
India,resid materials,high-rise rural,2021,0.026129883
India,resid materials,high-rise urban,2021,0.084604535
India,comm materials,hotels commercial,2021,0.05295319
India,comm materials,office commercial,2021,0.042885575
India,comm materials,retail commercial,2021,0.033247815
India,resid materials,semi-detached rural,2021,0.054280578
India,resid materials,semi-detached urban,2021,0.109288031
Indonesia,resid materials,apartments rural,2021,0.029503366
Indonesia,resid materials,apartments urban,2021,0.070223594
Indonesia,resid materials,detached rural,2021,0.484636835
Indonesia,resid materials,detached urban,2021,0.166111883
Indonesia,comm materials,others commercial,2021,0.870006847
Indonesia,resid materials,high-rise rural,2021,0.021051322
Indonesia,resid materials,high-rise urban,2021,0.068312197
Indonesia,comm materials,hotels commercial,2021,0.053097795
Indonesia,comm materials,office commercial,2021,0.04328472
Indonesia,comm materials,retail commercial,2021,0.033610638
Indonesia,resid materials,semi-detached rural,2021,0.043730693
Indonesia,resid materials,semi-detached urban,2021,0.11643011
Japan,resid materials,apartments rural,2021,0.021848243
Japan,resid materials,apartments urban,2021,0.155581682
Japan,resid materials,detached rural,2021,0.321900696
Japan,resid materials,detached urban,2021,0.35731923
Japan,comm materials,others commercial,2021,0.476956789
Japan,resid materials,high-rise rural,2021,0.003340547
Japan,resid materials,high-rise urban,2021,0.119236726
Japan,comm materials,hotels commercial,2021,0.088588728
Japan,comm materials,office commercial,2021,0.179809494
Japan,comm materials,retail commercial,2021,0.254644989
Japan,resid materials,semi-detached rural,2021,0.005782868
Japan,resid materials,semi-detached urban,2021,0.014990009
Mexico,resid materials,apartments rural,2021,0.011757629
Mexico,resid materials,apartments urban,2021,0.111530931
Mexico,resid materials,detached rural,2021,0.193136612
Mexico,resid materials,detached urban,2021,0.312548611
Mexico,comm materials,others commercial,2021,0.701627011
Mexico,resid materials,high-rise rural,2021,0.008389336
Mexico,resid materials,high-rise urban,2021,0.160292086
Mexico,comm materials,hotels commercial,2021,0.071188711
Mexico,comm materials,office commercial,2021,0.11405771
Mexico,comm materials,retail commercial,2021,0.113126567
Mexico,resid materials,semi-detached rural,2021,0.017427478
Mexico,resid materials,semi-detached urban,2021,0.184917317
Middle East,resid materials,apartments rural,2021,0.01715036
Middle East,resid materials,apartments urban,2021,0.074671599
Middle East,resid materials,detached rural,2021,0.281720267
Middle East,resid materials,detached urban,2021,0.354764545
Middle East,comm materials,others commercial,2021,0.780855567
Middle East,resid materials,high-rise rural,2021,0.012237171
Middle East,resid materials,high-rise urban,2021,0.108670304
Middle East,comm materials,hotels commercial,2021,0.064261592
Middle East,comm materials,office commercial,2021,0.081934539
Middle East,comm materials,retail commercial,2021,0.072948301
Middle East,resid materials,semi-detached rural,2021,0.025420731
Middle East,resid materials,semi-detached urban,2021,0.125365024
Pakistan,resid materials,apartments rural,2021,0.101854416
Pakistan,resid materials,apartments urban,2021,0.041422494
Pakistan,resid materials,detached rural,2021,0.388785482
Pakistan,resid materials,detached urban,2021,0.116080292
Pakistan,comm materials,others commercial,2021,0.89579679
Pakistan,resid materials,high-rise rural,2021,0.072675441
Pakistan,resid materials,high-rise urban,2021,0.059532346
Pakistan,comm materials,hotels commercial,2021,0.048593329
Pakistan,comm materials,office commercial,2021,0.031956553
Pakistan,comm materials,retail commercial,2021,0.023653327
Pakistan,resid materials,semi-detached rural,2021,0.150971393
Pakistan,resid materials,semi-detached urban,2021,0.068678136
Russia,resid materials,apartments rural,2021,0.015310792
Russia,resid materials,apartments urban,2021,0.101422829
Russia,resid materials,detached rural,2021,0.251502623
Russia,resid materials,detached urban,2021,0.284222178
Russia,comm materials,others commercial,2021,0.676642588
Russia,resid materials,high-rise rural,2021,0.010924598
Russia,resid materials,high-rise urban,2021,0.145764736
Russia,comm materials,hotels commercial,2021,0.07304733
Russia,comm materials,office commercial,2021,0.123503022
Russia,comm materials,retail commercial,2021,0.12680706
Russia,resid materials,semi-detached rural,2021,0.022694074
Russia,resid materials,semi-detached urban,2021,0.168158171
South Africa,resid materials,apartments rural,2021,0.020065978
South Africa,resid materials,apartments urban,2021,0.06178901
South Africa,resid materials,detached rural,2021,0.329613658
South Africa,resid materials,detached urban,2021,0.144174358
South Africa,comm materials,others commercial,2021,0.746514529
South Africa,resid materials,high-rise rural,2021,0.014317532
South Africa,resid materials,high-rise urban,2021,0.185871127
South Africa,comm materials,hotels commercial,2021,0.067492412
South Africa,comm materials,office commercial,2021,0.096194573
South Africa,comm materials,retail commercial,2021,0.089798487
South Africa,resid materials,semi-detached rural,2021,0.029742341
South Africa,resid materials,semi-detached urban,2021,0.214425996
South America_Northern,resid materials,apartments rural,2021,0.009820126
South America_Northern,resid materials,apartments urban,2021,0.142831729
South America_Northern,resid materials,detached rural,2021,0.161310234
South America_Northern,resid materials,detached urban,2021,0.260873124
South America_Northern,comm materials,others commercial,2021,0.760086881
South America_Northern,resid materials,high-rise rural,2021,0.007006883
South America_Northern,resid materials,high-rise urban,2021,0.202488603
South America_Northern,comm materials,hotels commercial,2021,0.06626656
South America_Northern,comm materials,office commercial,2021,0.090616335
South America_Northern,comm materials,retail commercial,2021,0.083030224
South America_Northern,resid materials,semi-detached rural,2021,0.014555659
South America_Northern,resid materials,semi-detached urban,2021,0.201113642
South America_Southern,resid materials,apartments rural,2021,0.00980825
South America_Southern,resid materials,apartments urban,2021,0.142872958
South America_Southern,resid materials,detached rural,2021,0.161115153
South America_Southern,resid materials,detached urban,2021,0.260948426
South America_Southern,comm materials,others commercial,2021,0.759688529
South America_Southern,resid materials,high-rise rural,2021,0.006998409
South America_Southern,resid materials,high-rise urban,2021,0.202547052
South America_Southern,comm materials,hotels commercial,2021,0.066303543
South America_Southern,comm materials,office commercial,2021,0.09078135
South America_Southern,comm materials,retail commercial,2021,0.083226578
South America_Southern,resid materials,semi-detached rural,2021,0.014538056
South America_Southern,resid materials,semi-detached urban,2021,0.201171694
South Asia,resid materials,apartments rural,2021,0.101858848
South Asia,resid materials,apartments urban,2021,0.041417988
South Asia,resid materials,detached rural,2021,0.3888024
South Asia,resid materials,detached urban,2021,0.116067664
South Asia,comm materials,others commercial,2021,0.895802788
South Asia,resid materials,high-rise rural,2021,0.072678603
South Asia,resid materials,high-rise urban,2021,0.05952587
South Asia,comm materials,hotels commercial,2021,0.048592172
South Asia,comm materials,office commercial,2021,0.031953933
South Asia,comm materials,retail commercial,2021,0.023651107
South Asia,resid materials,semi-detached rural,2021,0.150977963
South Asia,resid materials,semi-detached urban,2021,0.068670665
South Korea,resid materials,apartments rural,2021,0.013115838
South Korea,resid materials,apartments urban,2021,0.066791452
South Korea,resid materials,detached rural,2021,0.215447221
South Korea,resid materials,detached urban,2021,0.328140586
South Korea,comm materials,others commercial,2021,0.603147609
South Korea,resid materials,high-rise rural,2021,0.009358448
South Korea,resid materials,high-rise urban,2021,0.153563597
South Korea,comm materials,hotels commercial,2021,0.07814763
South Korea,comm materials,office commercial,2021,0.149016708
South Korea,comm materials,retail commercial,2021,0.169688053
South Korea,resid materials,semi-detached rural,2021,0.019440653
South Korea,resid materials,semi-detached urban,2021,0.194142206
Southeast Asia,resid materials,apartments rural,2021,0.02857443
Southeast Asia,resid materials,apartments urban,2021,0.056780077
Southeast Asia,resid materials,detached rural,2021,0.470362195
Southeast Asia,resid materials,detached urban,2021,0.176978686
Southeast Asia,comm materials,others commercial,2021,0.788887928
Southeast Asia,resid materials,high-rise rural,2021,0.020340547
Southeast Asia,resid materials,high-rise urban,2021,0.088029168
Southeast Asia,comm materials,hotels commercial,2021,0.061627225
Southeast Asia,comm materials,office commercial,2021,0.075806722
Southeast Asia,comm materials,retail commercial,2021,0.073678124
Southeast Asia,resid materials,semi-detached rural,2021,0.042368032
Southeast Asia,resid materials,semi-detached urban,2021,0.116566865
Taiwan,resid materials,apartments rural,2021,0.025417115
Taiwan,resid materials,apartments urban,2021,0.120188204
Taiwan,resid materials,detached rural,2021,0.445257258
Taiwan,resid materials,detached urban,2021,0.118626212
Taiwan,comm materials,others commercial,2021,0.752026789
Taiwan,resid materials,high-rise rural,2021,0.018135689
Taiwan,resid materials,high-rise urban,2021,0.09691554
Taiwan,comm materials,hotels commercial,2021,0.066951499
Taiwan,comm materials,office commercial,2021,0.09387379
Taiwan,comm materials,retail commercial,2021,0.087147922
Taiwan,resid materials,semi-detached rural,2021,0.037673942
Taiwan,resid materials,semi-detached urban,2021,0.13778604
USA,resid materials,apartments rural,2021,0.003049307
USA,resid materials,apartments urban,2021,0.044260106
USA,resid materials,detached rural,2021,0.178040039
USA,resid materials,detached urban,2021,0.645267668
USA,comm materials,others commercial,2021,0.42166218
USA,resid materials,high-rise rural,2021,0.000901231
USA,resid materials,high-rise urban,2021,0.069634584
USA,comm materials,hotels commercial,2021,0.098982058
USA,comm materials,office commercial,2021,0.18172221
USA,comm materials,retail commercial,2021,0.297633553
USA,resid materials,semi-detached rural,2021,0.002754696
USA,resid materials,semi-detached urban,2021,0.056092367
Ukraine,resid materials,apartments rural,2021,0.017095531
Ukraine,resid materials,apartments urban,2021,0.096345573
Ukraine,resid materials,detached rural,2021,0.280819616
Ukraine,resid materials,detached urban,2021,0.269993934
Ukraine,comm materials,others commercial,2021,0.828715235
Ukraine,resid materials,high-rise rural,2021,0.01219805
Ukraine,resid materials,high-rise urban,2021,0.138467711
Ukraine,comm materials,hotels commercial,2021,0.058913369
Ukraine,comm materials,office commercial,2021,0.06139681
Ukraine,comm materials,retail commercial,2021,0.050974587
Ukraine,resid materials,semi-detached rural,2021,0.025339462
Ukraine,resid materials,semi-detached urban,2021,0.159740124
