# File: A44.bld_floorspace_material_intensity_reg.csv
# Title: Building sub-type floorspace material intensity by GCAM region
# Units: kg/m2
# Description: Building sub-type floorspace material intensities based on data from Deetman et al. 2020. There are 2 floorspace sectors: resid floorspace and comm floorspace. Within resid floorspace there are 8 subsectors (4 building sub-types x urban/rural). Within comm floorspace there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: ccccncn
# ----------
region,sector,subsector,material,year,Units,value
Central Asia,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
China,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
EU-12,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
EU-15,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Europe_Eastern,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Europe_Non_EU,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
European Free Trade Association,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
India,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Indonesia,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Japan,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Mexico,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Middle East,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Pakistan,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Russia,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
South Africa,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
South America_Northern,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
South America_Southern,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
South Asia,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
South Korea,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Southeast Asia,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Taiwan,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Argentina,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
Colombia,resid floorspace,semi-detached rural,copper,2010,kg/m2,0.01
USA,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Africa_Eastern,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Africa_Northern,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Africa_Southern,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Africa_Western,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Australia_NZ,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Brazil,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Canada,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Central America and Caribbean,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Central Asia,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
China,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
EU-12,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
EU-15,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Europe_Eastern,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Europe_Non_EU,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
European Free Trade Association,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
India,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Indonesia,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Japan,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Mexico,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Middle East,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Pakistan,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Russia,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
South Africa,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
South America_Northern,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
South America_Southern,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
South Asia,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
South Korea,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Southeast Asia,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Taiwan,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Argentina,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
Colombia,resid floorspace,semi-detached rural,copper,2015,kg/m2,0.01
USA,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.52044102
Africa_Eastern,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.88999999
Africa_Northern,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Africa_Southern,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Africa_Western,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Australia_NZ,resid floorspace,semi-detached rural,steel,1975,kg/m2,35.58
Brazil,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Canada,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89000001
Central America and Caribbean,resid floorspace,semi-detached rural,steel,1975,kg/m2,27
Central Asia,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.88999999
China,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89000001
EU-12,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.84108451
EU-15,resid floorspace,semi-detached rural,steel,1975,kg/m2,24.63
Europe_Eastern,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Europe_Non_EU,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.22037388
European Free Trade Association,resid floorspace,semi-detached rural,steel,1975,kg/m2,24.63
India,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.88999999
Indonesia,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Japan,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Mexico,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Middle East,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Pakistan,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
Russia,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
South Africa,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.88999999
South America_Northern,resid floorspace,semi-detached rural,steel,1975,kg/m2,39.28999999
South America_Southern,resid floorspace,semi-detached rural,steel,1975,kg/m2,39.28999999
South Asia,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89
South Korea,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.88999999
Southeast Asia,resid floorspace,semi-detached rural,steel,1975,kg/m2,37.49255635
Taiwan,resid floorspace,semi-detached rural,steel,1975,kg/m2,32.89000001
Argentina,resid floorspace,semi-detached rural,steel,1975,kg/m2,39.28999999
Colombia,resid floorspace,semi-detached rural,steel,1975,kg/m2,39.28999999
USA,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.63589655
Africa_Eastern,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Africa_Northern,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89000001
Africa_Southern,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Africa_Western,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.88999999
Australia_NZ,resid floorspace,semi-detached rural,steel,1990,kg/m2,35.57999999
Brazil,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Canada,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Central America and Caribbean,resid floorspace,semi-detached rural,steel,1990,kg/m2,26.99999999
Central Asia,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.88999999
China,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
EU-12,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.82645513
EU-15,resid floorspace,semi-detached rural,steel,1990,kg/m2,24.63
Europe_Eastern,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Europe_Non_EU,resid floorspace,semi-detached rural,steel,1990,kg/m2,31.99585523
European Free Trade Association,resid floorspace,semi-detached rural,steel,1990,kg/m2,24.63
India,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Indonesia,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Japan,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89000001
Mexico,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Middle East,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Pakistan,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Russia,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
South Africa,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.88999999
South America_Northern,resid floorspace,semi-detached rural,steel,1990,kg/m2,39.29000001
South America_Southern,resid floorspace,semi-detached rural,steel,1990,kg/m2,39.29000001
South Asia,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
South Korea,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89000001
Southeast Asia,resid floorspace,semi-detached rural,steel,1990,kg/m2,37.5718669
Taiwan,resid floorspace,semi-detached rural,steel,1990,kg/m2,32.89
Argentina,resid floorspace,semi-detached rural,steel,1990,kg/m2,39.29000001
Colombia,resid floorspace,semi-detached rural,steel,1990,kg/m2,39.29000001
USA,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.64517086
Africa_Eastern,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
Africa_Northern,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
Africa_Southern,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
Africa_Western,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
Australia_NZ,resid floorspace,semi-detached rural,steel,2005,kg/m2,35.57999999
Brazil,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89000001
Canada,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
Central America and Caribbean,resid floorspace,semi-detached rural,steel,2005,kg/m2,26.99999999
Central Asia,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.88999999
China,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
EU-12,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.82626016
EU-15,resid floorspace,semi-detached rural,steel,2005,kg/m2,24.63
Europe_Eastern,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89000001
Europe_Non_EU,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.17382227
European Free Trade Association,resid floorspace,semi-detached rural,steel,2005,kg/m2,24.63
India,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.88999999
Indonesia,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89000001
Japan,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
Mexico,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.88999999
Middle East,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
Pakistan,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
Russia,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.88999999
South Africa,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
South America_Northern,resid floorspace,semi-detached rural,steel,2005,kg/m2,39.29
South America_Southern,resid floorspace,semi-detached rural,steel,2005,kg/m2,39.29
South Asia,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
South Korea,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.88999999
Southeast Asia,resid floorspace,semi-detached rural,steel,2005,kg/m2,37.58885531
Taiwan,resid floorspace,semi-detached rural,steel,2005,kg/m2,32.89
Argentina,resid floorspace,semi-detached rural,steel,2005,kg/m2,39.29
Colombia,resid floorspace,semi-detached rural,steel,2005,kg/m2,39.29
USA,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.64459699
Africa_Eastern,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Africa_Northern,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.88999999
Africa_Southern,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Africa_Western,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89000001
Australia_NZ,resid floorspace,semi-detached rural,steel,2010,kg/m2,35.58
Brazil,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Canada,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Central America and Caribbean,resid floorspace,semi-detached rural,steel,2010,kg/m2,27
Central Asia,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89000001
China,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.88999999
EU-12,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.82939864
EU-15,resid floorspace,semi-detached rural,steel,2010,kg/m2,24.63
Europe_Eastern,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.88999999
Europe_Non_EU,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.24298333
European Free Trade Association,resid floorspace,semi-detached rural,steel,2010,kg/m2,24.63
India,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Indonesia,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Japan,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Mexico,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Middle East,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Pakistan,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Russia,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
South Africa,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
South America_Northern,resid floorspace,semi-detached rural,steel,2010,kg/m2,39.29
South America_Southern,resid floorspace,semi-detached rural,steel,2010,kg/m2,39.29
South Asia,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
South Korea,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.89
Southeast Asia,resid floorspace,semi-detached rural,steel,2010,kg/m2,37.60873128
Taiwan,resid floorspace,semi-detached rural,steel,2010,kg/m2,32.88999999
Argentina,resid floorspace,semi-detached rural,steel,2010,kg/m2,39.29
Colombia,resid floorspace,semi-detached rural,steel,2010,kg/m2,39.29
USA,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.66057803
Africa_Eastern,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89000001
Africa_Northern,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Africa_Southern,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Africa_Western,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Australia_NZ,resid floorspace,semi-detached rural,steel,2015,kg/m2,35.57999999
Brazil,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Canada,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Central America and Caribbean,resid floorspace,semi-detached rural,steel,2015,kg/m2,27
Central Asia,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
China,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
EU-12,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.8293742
EU-15,resid floorspace,semi-detached rural,steel,2015,kg/m2,24.63
Europe_Eastern,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Europe_Non_EU,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.34020528
European Free Trade Association,resid floorspace,semi-detached rural,steel,2015,kg/m2,24.63
India,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89000001
Indonesia,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Japan,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Mexico,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Middle East,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89000001
Pakistan,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.88999998
Russia,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
South Africa,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
South America_Northern,resid floorspace,semi-detached rural,steel,2015,kg/m2,39.29
South America_Southern,resid floorspace,semi-detached rural,steel,2015,kg/m2,39.29
South Asia,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.88999998
South Korea,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.88999999
Southeast Asia,resid floorspace,semi-detached rural,steel,2015,kg/m2,37.63696635
Taiwan,resid floorspace,semi-detached rural,steel,2015,kg/m2,32.89
Argentina,resid floorspace,semi-detached rural,steel,2015,kg/m2,39.29
Colombia,resid floorspace,semi-detached rural,steel,2015,kg/m2,39.29
USA,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,2.637414953
Africa_Eastern,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.388747694
Africa_Northern,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.388747694
Africa_Southern,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.388747694
Africa_Western,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.19369493
Australia_NZ,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.0964755
Brazil,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.470149804
Canada,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.485176494
Central America and Caribbean,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.388747694
Central Asia,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.388055557
China,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.198017366
EU-12,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.683864587
EU-15,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.184911914
Europe_Eastern,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.388747694
Europe_Non_EU,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.411837086
European Free Trade Association,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.184911914
India,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.150199001
Indonesia,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.328143064
Japan,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,5.48254643
Mexico,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.388747694
Middle East,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.650866111
Pakistan,resid floorspace,semi-detached urban,aluminium,1975,kg/m2,0.388747694
