# File: A44.bld_materials_intensity_reg.csv
# Title: Building sub-type material intensity by GCAM region
# Units: kg/m2
# Description: Building sub-type material intensities based on data from Deetman et al. 2020. There are 2 materials sectors: resid materials and comm materials. Within resid materials there are 8 subsectors (4 building sub-types x urban/rural). Within comm materials there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: ccccncn
# ----------
region,sector,subsector,material,year,Units,value
Africa_Northern,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
Africa_Southern,comm materials,others commercial,aluminium,1975,kg/m2,5.800000001
Africa_Western,comm materials,others commercial,aluminium,1975,kg/m2,5.800000001
Australia_NZ,comm materials,others commercial,aluminium,1975,kg/m2,5.8
Brazil,comm materials,others commercial,aluminium,1975,kg/m2,5.799999997
Canada,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
Central America and Caribbean,comm materials,others commercial,aluminium,1975,kg/m2,5.799999999
Central Asia,comm materials,others commercial,aluminium,1975,kg/m2,5.8
China,comm materials,others commercial,aluminium,1975,kg/m2,5.8
EU-12,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
EU-15,comm materials,others commercial,aluminium,1975,kg/m2,5.799999999
Ukraine,comm materials,others commercial,aluminium,1975,kg/m2,5.8
Europe_Non_EU,comm materials,others commercial,aluminium,1975,kg/m2,5.799999999
European Free Trade Association,comm materials,others commercial,aluminium,1975,kg/m2,5.799999999
India,comm materials,others commercial,aluminium,1975,kg/m2,5.8
Indonesia,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
Japan,comm materials,others commercial,aluminium,1975,kg/m2,5.8
Mexico,comm materials,others commercial,aluminium,1975,kg/m2,5.8
Middle East,comm materials,others commercial,aluminium,1975,kg/m2,5.799999999
Pakistan,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
Russia,comm materials,others commercial,aluminium,1975,kg/m2,5.799999999
South Africa,comm materials,others commercial,aluminium,1975,kg/m2,5.8
South America_Northern,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
South America_Southern,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
South Asia,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
South Korea,comm materials,others commercial,aluminium,1975,kg/m2,5.800000001
Southeast Asia,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
Taiwan,comm materials,others commercial,aluminium,1975,kg/m2,5.8
Argentina,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
Colombia,comm materials,others commercial,aluminium,1975,kg/m2,5.799999998
USA,comm materials,others commercial,aluminium,1990,kg/m2,5.799999999
Africa_Eastern,comm materials,others commercial,aluminium,1990,kg/m2,5.799999998
Africa_Northern,comm materials,others commercial,aluminium,1990,kg/m2,5.800000001
Africa_Southern,comm materials,others commercial,aluminium,1990,kg/m2,5.8
Africa_Western,comm materials,others commercial,aluminium,1990,kg/m2,5.800000001
Australia_NZ,comm materials,others commercial,aluminium,1990,kg/m2,5.799999998
Brazil,comm materials,others commercial,aluminium,1990,kg/m2,5.799999999
Canada,comm materials,others commercial,aluminium,1990,kg/m2,5.800000002
Central America and Caribbean,comm materials,others commercial,aluminium,1990,kg/m2,5.799999998
Central Asia,comm materials,others commercial,aluminium,1990,kg/m2,5.8
China,comm materials,others commercial,aluminium,1990,kg/m2,5.799999999
EU-12,comm materials,others commercial,aluminium,1990,kg/m2,5.8
EU-15,comm materials,others commercial,aluminium,1990,kg/m2,5.800000001
Ukraine,comm materials,others commercial,aluminium,1990,kg/m2,5.800000003
Europe_Non_EU,comm materials,others commercial,aluminium,1990,kg/m2,5.8
European Free Trade Association,comm materials,others commercial,aluminium,1990,kg/m2,5.800000001
India,comm materials,others commercial,aluminium,1990,kg/m2,5.8
Indonesia,comm materials,others commercial,aluminium,1990,kg/m2,5.800000002
Japan,comm materials,others commercial,aluminium,1990,kg/m2,5.800000001
Mexico,comm materials,others commercial,aluminium,1990,kg/m2,5.799999999
Middle East,comm materials,others commercial,aluminium,1990,kg/m2,5.800000001
Pakistan,comm materials,others commercial,aluminium,1990,kg/m2,5.8
Russia,comm materials,others commercial,aluminium,1990,kg/m2,5.799999999
South Africa,comm materials,others commercial,aluminium,1990,kg/m2,5.8
South America_Northern,comm materials,others commercial,aluminium,1990,kg/m2,5.8
South America_Southern,comm materials,others commercial,aluminium,1990,kg/m2,5.8
South Asia,comm materials,others commercial,aluminium,1990,kg/m2,5.8
South Korea,comm materials,others commercial,aluminium,1990,kg/m2,5.800000001
Southeast Asia,comm materials,others commercial,aluminium,1990,kg/m2,5.799999999
Taiwan,comm materials,others commercial,aluminium,1990,kg/m2,5.799999999
Argentina,comm materials,others commercial,aluminium,1990,kg/m2,5.8
Colombia,comm materials,others commercial,aluminium,1990,kg/m2,5.8
USA,comm materials,others commercial,aluminium,2005,kg/m2,5.799999998
Africa_Eastern,comm materials,others commercial,aluminium,2005,kg/m2,5.799999999
Africa_Northern,comm materials,others commercial,aluminium,2005,kg/m2,5.799999997
Africa_Southern,comm materials,others commercial,aluminium,2005,kg/m2,5.800000002
Africa_Western,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Australia_NZ,comm materials,others commercial,aluminium,2005,kg/m2,5.799999998
Brazil,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Canada,comm materials,others commercial,aluminium,2005,kg/m2,5.799999998
Central America and Caribbean,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Central Asia,comm materials,others commercial,aluminium,2005,kg/m2,5.8
China,comm materials,others commercial,aluminium,2005,kg/m2,5.800000003
EU-12,comm materials,others commercial,aluminium,2005,kg/m2,5.8
EU-15,comm materials,others commercial,aluminium,2005,kg/m2,5.800000002
Ukraine,comm materials,others commercial,aluminium,2005,kg/m2,5.799999999
Europe_Non_EU,comm materials,others commercial,aluminium,2005,kg/m2,5.800000001
European Free Trade Association,comm materials,others commercial,aluminium,2005,kg/m2,5.800000002
India,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Indonesia,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Japan,comm materials,others commercial,aluminium,2005,kg/m2,5.799999999
Mexico,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Middle East,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Pakistan,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Russia,comm materials,others commercial,aluminium,2005,kg/m2,5.799999999
South Africa,comm materials,others commercial,aluminium,2005,kg/m2,5.800000001
South America_Northern,comm materials,others commercial,aluminium,2005,kg/m2,5.8
South America_Southern,comm materials,others commercial,aluminium,2005,kg/m2,5.8
South Asia,comm materials,others commercial,aluminium,2005,kg/m2,5.8
South Korea,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Southeast Asia,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Taiwan,comm materials,others commercial,aluminium,2005,kg/m2,5.800000003
Argentina,comm materials,others commercial,aluminium,2005,kg/m2,5.8
Colombia,comm materials,others commercial,aluminium,2005,kg/m2,5.8
USA,comm materials,others commercial,aluminium,2010,kg/m2,5.8
Africa_Eastern,comm materials,others commercial,aluminium,2010,kg/m2,5.799999999
Africa_Northern,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
Africa_Southern,comm materials,others commercial,aluminium,2010,kg/m2,5.799999998
Africa_Western,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
Australia_NZ,comm materials,others commercial,aluminium,2010,kg/m2,5.799999999
Brazil,comm materials,others commercial,aluminium,2010,kg/m2,5.8
Canada,comm materials,others commercial,aluminium,2010,kg/m2,5.800000002
Central America and Caribbean,comm materials,others commercial,aluminium,2010,kg/m2,5.800000002
Central Asia,comm materials,others commercial,aluminium,2010,kg/m2,5.8
China,comm materials,others commercial,aluminium,2010,kg/m2,5.799999999
EU-12,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
EU-15,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
Ukraine,comm materials,others commercial,aluminium,2010,kg/m2,5.800000002
Europe_Non_EU,comm materials,others commercial,aluminium,2010,kg/m2,5.8
European Free Trade Association,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
India,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
Indonesia,comm materials,others commercial,aluminium,2010,kg/m2,5.799999999
Japan,comm materials,others commercial,aluminium,2010,kg/m2,5.799999998
Mexico,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
Middle East,comm materials,others commercial,aluminium,2010,kg/m2,5.8
Pakistan,comm materials,others commercial,aluminium,2010,kg/m2,5.8
Russia,comm materials,others commercial,aluminium,2010,kg/m2,5.8
South Africa,comm materials,others commercial,aluminium,2010,kg/m2,5.8
South America_Northern,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
South America_Southern,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
South Asia,comm materials,others commercial,aluminium,2010,kg/m2,5.8
South Korea,comm materials,others commercial,aluminium,2010,kg/m2,5.799999999
Southeast Asia,comm materials,others commercial,aluminium,2010,kg/m2,5.8
Taiwan,comm materials,others commercial,aluminium,2010,kg/m2,5.799999999
Argentina,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
Colombia,comm materials,others commercial,aluminium,2010,kg/m2,5.800000001
USA,comm materials,others commercial,aluminium,2015,kg/m2,5.800000002
Africa_Eastern,comm materials,others commercial,aluminium,2015,kg/m2,5.800000001
Africa_Northern,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
Africa_Southern,comm materials,others commercial,aluminium,2015,kg/m2,5.800000002
Africa_Western,comm materials,others commercial,aluminium,2015,kg/m2,5.800000001
Australia_NZ,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
Brazil,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
Canada,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
Central America and Caribbean,comm materials,others commercial,aluminium,2015,kg/m2,5.8
Central Asia,comm materials,others commercial,aluminium,2015,kg/m2,5.8
China,comm materials,others commercial,aluminium,2015,kg/m2,5.800000001
EU-12,comm materials,others commercial,aluminium,2015,kg/m2,5.800000001
EU-15,comm materials,others commercial,aluminium,2015,kg/m2,5.799999998
Ukraine,comm materials,others commercial,aluminium,2015,kg/m2,5.800000001
Europe_Non_EU,comm materials,others commercial,aluminium,2015,kg/m2,5.800000001
European Free Trade Association,comm materials,others commercial,aluminium,2015,kg/m2,5.799999998
India,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
Indonesia,comm materials,others commercial,aluminium,2015,kg/m2,5.800000001
Japan,comm materials,others commercial,aluminium,2015,kg/m2,5.799999998
Mexico,comm materials,others commercial,aluminium,2015,kg/m2,5.8
Middle East,comm materials,others commercial,aluminium,2015,kg/m2,5.8
Pakistan,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
Russia,comm materials,others commercial,aluminium,2015,kg/m2,5.8
South Africa,comm materials,others commercial,aluminium,2015,kg/m2,5.800000003
South America_Northern,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
South America_Southern,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
South Asia,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
South Korea,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
Southeast Asia,comm materials,others commercial,aluminium,2015,kg/m2,5.8
Taiwan,comm materials,others commercial,aluminium,2015,kg/m2,5.800000001
Argentina,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
Colombia,comm materials,others commercial,aluminium,2015,kg/m2,5.799999999
USA,comm materials,others commercial,aluminium,2021,kg/m2,5.799999999
Africa_Eastern,comm materials,others commercial,aluminium,2021,kg/m2,5.800000001
Africa_Northern,comm materials,others commercial,aluminium,2021,kg/m2,5.800000001
Africa_Southern,comm materials,others commercial,aluminium,2021,kg/m2,5.800000001
Africa_Western,comm materials,others commercial,aluminium,2021,kg/m2,5.800000001
Australia_NZ,comm materials,others commercial,aluminium,2021,kg/m2,5.799999998
Brazil,comm materials,others commercial,aluminium,2021,kg/m2,5.799999999
Canada,comm materials,others commercial,aluminium,2021,kg/m2,5.8
Central America and Caribbean,comm materials,others commercial,aluminium,2021,kg/m2,5.800000001
Central Asia,comm materials,others commercial,aluminium,2021,kg/m2,5.8
China,comm materials,others commercial,aluminium,2021,kg/m2,5.8
EU-12,comm materials,others commercial,aluminium,2021,kg/m2,5.8
EU-15,comm materials,others commercial,aluminium,2021,kg/m2,5.8
Ukraine,comm materials,others commercial,aluminium,2021,kg/m2,5.800000001
Europe_Non_EU,comm materials,others commercial,aluminium,2021,kg/m2,5.799999999
European Free Trade Association,comm materials,others commercial,aluminium,2021,kg/m2,5.8
India,comm materials,others commercial,aluminium,2021,kg/m2,5.8
Indonesia,comm materials,others commercial,aluminium,2021,kg/m2,5.799999999
Japan,comm materials,others commercial,aluminium,2021,kg/m2,5.799999998
Mexico,comm materials,others commercial,aluminium,2021,kg/m2,5.799999999
Middle East,comm materials,others commercial,aluminium,2021,kg/m2,5.8
Pakistan,comm materials,others commercial,aluminium,2021,kg/m2,5.8
Russia,comm materials,others commercial,aluminium,2021,kg/m2,5.8
South Africa,comm materials,others commercial,aluminium,2021,kg/m2,5.8
South America_Northern,comm materials,others commercial,aluminium,2021,kg/m2,5.799999999
South America_Southern,comm materials,others commercial,aluminium,2021,kg/m2,5.799999999
South Asia,comm materials,others commercial,aluminium,2021,kg/m2,5.8
South Korea,comm materials,others commercial,aluminium,2021,kg/m2,5.800000001
Southeast Asia,comm materials,others commercial,aluminium,2021,kg/m2,5.800000001
Taiwan,comm materials,others commercial,aluminium,2021,kg/m2,5.8
Argentina,comm materials,others commercial,aluminium,2021,kg/m2,5.799999999
Colombia,comm materials,others commercial,aluminium,2021,kg/m2,5.799999999
USA,comm materials,others commercial,copper,1975,kg/m2,3.399999999
Africa_Eastern,comm materials,others commercial,copper,1975,kg/m2,3.4
Africa_Northern,comm materials,others commercial,copper,1975,kg/m2,3.399999999
Africa_Southern,comm materials,others commercial,copper,1975,kg/m2,3.400000001
Africa_Western,comm materials,others commercial,copper,1975,kg/m2,3.400000001
Australia_NZ,comm materials,others commercial,copper,1975,kg/m2,3.4
Brazil,comm materials,others commercial,copper,1975,kg/m2,3.4
Canada,comm materials,others commercial,copper,1975,kg/m2,3.399999999
Central America and Caribbean,comm materials,others commercial,copper,1975,kg/m2,3.4
Central Asia,comm materials,others commercial,copper,1975,kg/m2,3.399999999
China,comm materials,others commercial,copper,1975,kg/m2,3.4
EU-12,comm materials,others commercial,copper,1975,kg/m2,3.399999999
EU-15,comm materials,others commercial,copper,1975,kg/m2,3.4
Ukraine,comm materials,others commercial,copper,1975,kg/m2,3.4
Europe_Non_EU,comm materials,others commercial,copper,1975,kg/m2,3.4
European Free Trade Association,comm materials,others commercial,copper,1975,kg/m2,3.4
India,comm materials,others commercial,copper,1975,kg/m2,3.4
Indonesia,comm materials,others commercial,copper,1975,kg/m2,3.399999999
Japan,comm materials,others commercial,copper,1975,kg/m2,3.4
Mexico,comm materials,others commercial,copper,1975,kg/m2,3.4
Middle East,comm materials,others commercial,copper,1975,kg/m2,3.399999999
Pakistan,comm materials,others commercial,copper,1975,kg/m2,3.4
Russia,comm materials,others commercial,copper,1975,kg/m2,3.4
South Africa,comm materials,others commercial,copper,1975,kg/m2,3.4
South America_Northern,comm materials,others commercial,copper,1975,kg/m2,3.4
South America_Southern,comm materials,others commercial,copper,1975,kg/m2,3.4
South Asia,comm materials,others commercial,copper,1975,kg/m2,3.4
South Korea,comm materials,others commercial,copper,1975,kg/m2,3.400000001
Southeast Asia,comm materials,others commercial,copper,1975,kg/m2,3.4
