# File: EL2_foodgrouptargets_current_population_updated.csv
# Title: EAT_Lancet diet targets by AgMIP EL2
# Unit: Various
# Description: The data provides 2020 dietary intake and changes needed to reach 2050 EAT target by food group
# Source: AgMIP Marco Springmann
# Column types: ccccccin 
# ----------
Measure,Age,Diet_scenario,Unit,Food_group,Region,Year,Value
"abs","all-a","BMK","g/d_w","rice","EAS","2020",294.502442495248
"abs","all-a","BMK","g/d_w","rice","SSF","2010",83.2919443869799
"abs","all-a","BMK","g/d_w","rice","SSF","2020",94.8077457709645
"abs","all-a","BMK","g/d_w","rice","AGO","2010",42.1407794505949
"abs","all-a","BMK","g/d_w","rice","AGO","2020",59.1097162833393
"abs","all-a","BMK","g/d_w","rice","ALB","2010",25.2039198489402
"abs","all-a","BMK","g/d_w","rice","ALB","2020",23.2478329493031
"abs","all-a","BMK","g/d_w","rice","ARE","2010",126.749323116809
"abs","all-a","BMK","g/d_w","rice","ARE","2020",70.4085032245744
"abs","all-a","BMK","g/d_w","rice","ARG","2010",26.8832826330392
"abs","all-a","BMK","g/d_w","rice","ARG","2020",27.8652438045819
"abs","all-a","BMK","g/d_w","rice","ARM","2010",11.1136241446248
"abs","all-a","BMK","g/d_w","rice","ARM","2020",8.17488638732259
"abs","all-a","BMK","g/d_w","rice","ATG","2010",44.9071259433911
"abs","all-a","BMK","g/d_w","rice","ATG","2020",45.0642960276201
"abs","all-a","BMK","g/d_w","rice","AUS","2010",32.9950280238597
"abs","all-a","BMK","g/d_w","rice","AUS","2020",27.0762136643875
"abs","all-a","BMK","g/d_w","rice","AUT","2010",9.63874840179124
"abs","all-a","BMK","g/d_w","rice","AUT","2020",10.9295549934476
"abs","all-a","BMK","g/d_w","rice","AZE","2010",7.17846555358503
"abs","all-a","BMK","g/d_w","rice","AZE","2020",12.7680778375225
"abs","all-a","BMK","g/d_w","rice","BDI","2020",31.2242402254922
"abs","all-a","BMK","g/d_w","rice","BEL","2010",20.4562343876471
"abs","all-a","BMK","g/d_w","rice","BEL","2020",18.7779634440518
"abs","all-a","BMK","g/d_w","rice","BEN","2010",204.083247338673
"abs","all-a","BMK","g/d_w","rice","BEN","2020",186.051541774294
"abs","all-a","BMK","g/d_w","rice","BFA","2010",53.0949244354728
"abs","all-a","BMK","g/d_w","rice","BFA","2020",55.5770288299496
"abs","all-a","BMK","g/d_w","rice","BGD","2010",595.239932838516
"abs","all-a","BMK","g/d_w","rice","BGD","2020",586.434557266244
"abs","all-a","BMK","g/d_w","rice","BGR","2010",5.70813433912643
"abs","all-a","BMK","g/d_w","rice","BGR","2020",11.1416296558203
"abs","all-a","BMK","g/d_w","rice","BHR","2020",141.823111146384
"abs","all-a","BMK","g/d_w","rice","BHS","2010",64.5382396580917
"abs","all-a","BMK","g/d_w","rice","BHS","2020",61.0662448686351
"abs","all-a","BMK","g/d_w","rice","BIH","2010",7.22657009224541
"abs","all-a","BMK","g/d_w","rice","BIH","2020",8.79060791590597
"abs","all-a","BMK","g/d_w","rice","BLR","2010",6.61455863445402
"abs","all-a","BMK","g/d_w","rice","BLR","2020",6.36699138032952
"abs","all-a","BMK","g/d_w","rice","BLZ","2010",117.403081611093
"abs","all-a","BMK","g/d_w","rice","BLZ","2020",85.6547753527031
"abs","all-a","BMK","g/d_w","rice","BOL","2010",118.65836320476
"abs","all-a","BMK","g/d_w","rice","BOL","2020",119.242042209443
"abs","all-a","BMK","g/d_w","rice","BRA","2010",98.5541648327188
"abs","all-a","BMK","g/d_w","rice","BRA","2020",78.1049778386649
"abs","all-a","BMK","g/d_w","rice","BRB","2010",42.4834003629915
"abs","all-a","BMK","g/d_w","rice","BRB","2020",40.7624583574871
"abs","all-a","BMK","g/d_w","rice","BTN","2020",349.869133571641
"abs","all-a","BMK","g/d_w","rice","BWA","2010",45.1264241793595
"abs","all-a","BMK","g/d_w","rice","BWA","2020",45.2406198371707
"abs","all-a","BMK","g/d_w","rice","CAF","2010",32.0243493699483
"abs","all-a","BMK","g/d_w","rice","CAF","2020",19.202517638278
"abs","all-a","BMK","g/d_w","rice","CAN","2010",26.0730368187794
"abs","all-a","BMK","g/d_w","rice","CAN","2020",29.5761208841518
"abs","all-a","BMK","g/d_w","rice","CHE","2010",7.72810711115214
"abs","all-a","BMK","g/d_w","rice","CHE","2020",5.42227734653025
"abs","all-a","BMK","g/d_w","rice","CHL","2010",33.0961886358207
"abs","all-a","BMK","g/d_w","rice","CHL","2020",32.8313151502494
"abs","all-a","BMK","g/d_w","rice","CHN","2010",279.232769700916
"abs","all-a","BMK","g/d_w","rice","CHN","2020",266.584901280359
"abs","all-a","BMK","g/d_w","rice","CIV","2010",299.72079660744
"abs","all-a","BMK","g/d_w","rice","CIV","2020",260.891169894936
"abs","all-a","BMK","g/d_w","rice","CMR","2010",87.1354602349665
"abs","all-a","BMK","g/d_w","rice","CMR","2020",106.0956439092
"abs","all-a","BMK","g/d_w","rice","COD","2010",29.8784987971318
"abs","all-a","BMK","g/d_w","rice","COD","2020",51.1700128908907
"abs","all-a","BMK","g/d_w","rice","COG","2010",76.125837155784
"abs","all-a","BMK","g/d_w","rice","COG","2020",50.1272039839769
"abs","all-a","BMK","g/d_w","rice","COL","2010",100.043927290439
"abs","all-a","BMK","g/d_w","rice","COL","2020",125.759654839558
"abs","all-a","BMK","g/d_w","rice","COM","2010",313.550518541485
"abs","all-a","BMK","g/d_w","rice","COM","2020",284.606396755099
"abs","all-a","BMK","g/d_w","rice","CPV","2010",215.850763898155
"abs","all-a","BMK","g/d_w","rice","CPV","2020",218.010413588578
"abs","all-a","BMK","g/d_w","rice","CRI","2010",171.978259672229
"abs","all-a","BMK","g/d_w","rice","CRI","2020",159.514306343132
"abs","all-a","BMK","g/d_w","rice","CUB","2010",144.914859817409
"abs","all-a","BMK","g/d_w","rice","CUB","2020",170.101177055682
"abs","all-a","BMK","g/d_w","rice","CYP","2010",12.1984146438102
"abs","all-a","BMK","g/d_w","rice","CYP","2020",14.0551631696133
"abs","all-a","BMK","g/d_w","rice","CZE","2010",13.7924196683695
"abs","all-a","BMK","g/d_w","rice","CZE","2020",15.9023152092792
"abs","all-a","BMK","g/d_w","rice","DEU","2010",8.69133132349251
"abs","all-a","BMK","g/d_w","rice","DEU","2020",11.4161362535952
"abs","all-a","BMK","g/d_w","rice","DJI","2010",113.820458633106
"abs","all-a","BMK","g/d_w","rice","DJI","2020",127.055808592737
"abs","all-a","BMK","g/d_w","rice","DMA","2010",25.8768221791943
"abs","all-a","BMK","g/d_w","rice","DMA","2020",23.8860073630945
"abs","all-a","BMK","g/d_w","rice","DNK","2010",11.9611606520533
"abs","all-a","BMK","g/d_w","rice","DNK","2020",9.94537411652712
"abs","all-a","BMK","g/d_w","rice","DOM","2010",205.706554401419
"abs","all-a","BMK","g/d_w","rice","DOM","2020",179.53233399958
"abs","all-a","BMK","g/d_w","rice","DZA","2010",8.45178128661372
"abs","all-a","BMK","g/d_w","rice","DZA","2020",9.65967488427728
"abs","all-a","BMK","g/d_w","rice","ECU","2010",148.98470294013
"abs","all-a","BMK","g/d_w","rice","ECU","2020",162.306778645358
"abs","all-a","BMK","g/d_w","rice","EGY","2010",121.28031120608
"abs","all-a","BMK","g/d_w","rice","EGY","2020",112.638120749235
"abs","all-a","BMK","g/d_w","rice","ESP","2010",24.5183388357153
"abs","all-a","BMK","g/d_w","rice","ESP","2020",21.2410978819704
"abs","all-a","BMK","g/d_w","rice","EST","2010",5.91522731224533
"abs","all-a","BMK","g/d_w","rice","EST","2020",6.18754537650329
"abs","all-a","BMK","g/d_w","rice","ETH","2010",6.05798085488075
"abs","all-a","BMK","g/d_w","rice","ETH","2020",14.4153555097132
"abs","all-a","BMK","g/d_w","rice","FIN","2010",10.3121734578467
"abs","all-a","BMK","g/d_w","rice","FIN","2020",11.3168784661873
"abs","all-a","BMK","g/d_w","rice","FJI","2010",181.830067083718
"abs","all-a","BMK","g/d_w","rice","FJI","2020",178.262563277117
"abs","all-a","BMK","g/d_w","rice","FRA","2010",14.5805624327555
"abs","all-a","BMK","g/d_w","rice","FRA","2020",17.5089065227304
"abs","all-a","BMK","g/d_w","rice","FSM","2020",242.673689345289
"abs","all-a","BMK","g/d_w","rice","GAB","2010",146.271023113738
"abs","all-a","BMK","g/d_w","rice","GAB","2020",140.111893830725
"abs","all-a","BMK","g/d_w","rice","GBR","2010",17.3975731069265
"abs","all-a","BMK","g/d_w","rice","GBR","2020",18.0536109117677
"abs","all-a","BMK","g/d_w","rice","GEO","2010",7.36274606817792
"abs","all-a","BMK","g/d_w","rice","GEO","2020",6.26562898090794
"abs","all-a","BMK","g/d_w","rice","GHA","2010",90.1610283019476
"abs","all-a","BMK","g/d_w","rice","GHA","2020",146.473408828533
"abs","all-a","BMK","g/d_w","rice","GIN","2010",309.264256808436
"abs","all-a","BMK","g/d_w","rice","GIN","2020",333.422219759433
"abs","all-a","BMK","g/d_w","rice","GMB","2010",160.87523974708
"abs","all-a","BMK","g/d_w","rice","GMB","2020",246.216597414905
"abs","all-a","BMK","g/d_w","rice","GNB","2010",359.825436158681
"abs","all-a","BMK","g/d_w","rice","GNB","2020",384.85132685561
"abs","all-a","BMK","g/d_w","rice","GRC","2010",10.0410805956893
"abs","all-a","BMK","g/d_w","rice","GRC","2020",17.1831055952876
"abs","all-a","BMK","g/d_w","rice","GRD","2010",21.3431616537888
"abs","all-a","BMK","g/d_w","rice","GRD","2020",37.131278870505
"abs","all-a","BMK","g/d_w","rice","GTM","2010",24.0803957825699
"abs","all-a","BMK","g/d_w","rice","GTM","2020",33.5092846083582
"abs","all-a","BMK","g/d_w","rice","GUY","2010",294.041967088504
"abs","all-a","BMK","g/d_w","rice","GUY","2020",227.261193856802
"abs","all-a","BMK","g/d_w","rice","HND","2010",53.4174293469041
"abs","all-a","BMK","g/d_w","rice","HND","2020",57.6101304012029
"abs","all-a","BMK","g/d_w","rice","HRV","2010",6.16487443574291
"abs","all-a","BMK","g/d_w","rice","HRV","2020",6.81828771511162
"abs","all-a","BMK","g/d_w","rice","HTI","2010",194.141116853842
"abs","all-a","BMK","g/d_w","rice","HTI","2020",270.760298492953
"abs","all-a","BMK","g/d_w","rice","HUN","2010",8.74633084383711
"abs","all-a","BMK","g/d_w","rice","HUN","2020",15.0394813869318
"abs","all-a","BMK","g/d_w","rice","IDN","2010",490.286894265339
"abs","all-a","BMK","g/d_w","rice","IDN","2020",413.128134825695
"abs","all-a","BMK","g/d_w","rice","IND","2010",261.304151211883
"abs","all-a","BMK","g/d_w","rice","IND","2020",248.131443722287
"abs","all-a","BMK","g/d_w","rice","IRL","2010",7.13985406167951
"abs","all-a","BMK","g/d_w","rice","IRL","2020",7.89874896733549
"abs","all-a","BMK","g/d_w","rice","IRN","2010",107.141627615454
"abs","all-a","BMK","g/d_w","rice","IRN","2020",93.8309024038638
"abs","all-a","BMK","g/d_w","rice","IRQ","2010",129.03323168592
"abs","all-a","BMK","g/d_w","rice","IRQ","2020",131.531426259551
"abs","all-a","BMK","g/d_w","rice","ISL","2010",8.12145986904611
"abs","all-a","BMK","g/d_w","rice","ISL","2020",9.32539830171708
"abs","all-a","BMK","g/d_w","rice","ISR","2010",31.0780388722279
"abs","all-a","BMK","g/d_w","rice","ISR","2020",32.6282174679654
"abs","all-a","BMK","g/d_w","rice","ITA","2010",14.9050489195242
"abs","all-a","BMK","g/d_w","rice","ITA","2020",14.3576867636414
"abs","all-a","BMK","g/d_w","rice","JAM","2010",118.486115033357
"abs","all-a","BMK","g/d_w","rice","JAM","2020",105.119477355972
"abs","all-a","BMK","g/d_w","rice","JOR","2010",53.9296614415105
"abs","all-a","BMK","g/d_w","rice","JOR","2020",56.4345582832905
"abs","all-a","BMK","g/d_w","rice","JPN","2010",198.535846236002
"abs","all-a","BMK","g/d_w","rice","JPN","2020",177.148878118771
"abs","all-a","BMK","g/d_w","rice","KAZ","2010",26.0796213592442
"abs","all-a","BMK","g/d_w","rice","KAZ","2020",19.9443000044052
"abs","all-a","BMK","g/d_w","rice","KEN","2010",29.9359834005071
"abs","all-a","BMK","g/d_w","rice","KEN","2020",70.3064332897011
"abs","all-a","BMK","g/d_w","rice","KGZ","2010",23.1568615576115
"abs","all-a","BMK","g/d_w","rice","KGZ","2020",18.2756505921846
"abs","all-a","BMK","g/d_w","rice","KHM","2010",559.927654990815
"abs","all-a","BMK","g/d_w","rice","KHM","2020",553.868112396152
"abs","all-a","BMK","g/d_w","rice","KIR","2010",168.000982352302
"abs","all-a","BMK","g/d_w","rice","KIR","2020",179.945268247344
"abs","all-a","BMK","g/d_w","rice","KOR","2010",248.604638376131
"abs","all-a","BMK","g/d_w","rice","KOR","2020",166.867941872746
"abs","all-a","BMK","g/d_w","rice","KWT","2010",129.981471115675
"abs","all-a","BMK","g/d_w","rice","KWT","2020",112.184419006767
"abs","all-a","BMK","g/d_w","rice","LAO","2010",582.38582109101
"abs","all-a","BMK","g/d_w","rice","LAO","2020",548.393341405749
"abs","all-a","BMK","g/d_w","rice","LBN","2010",31.6915701114668
"abs","all-a","BMK","g/d_w","rice","LBN","2020",38.3057694092075
"abs","all-a","BMK","g/d_w","rice","LBR","2010",308.226723843324
"abs","all-a","BMK","g/d_w","rice","LBR","2020",325.985041384818
"abs","all-a","BMK","g/d_w","rice","LBY","2010",24.0564448245392
"abs","all-a","BMK","g/d_w","rice","LBY","2020",49.0404006156079
"abs","all-a","BMK","g/d_w","rice","LCA","2010",41.3646533791736
"abs","all-a","BMK","g/d_w","rice","LCA","2020",38.7023742683696
"abs","all-a","BMK","g/d_w","rice","LKA","2010",423.364629702728
"abs","all-a","BMK","g/d_w","rice","LKA","2020",421.197651889195
"abs","all-a","BMK","g/d_w","rice","LSO","2010",17.9547784945626
"abs","all-a","BMK","g/d_w","rice","LSO","2020",13.024862205876
"abs","all-a","BMK","g/d_w","rice","LTU","2010",7.56857887942281
"abs","all-a","BMK","g/d_w","rice","LTU","2020",7.9176924194932
"abs","all-a","BMK","g/d_w","rice","LUX","2010",7.27702628949193
"abs","all-a","BMK","g/d_w","rice","LUX","2020",12.4881935682711
"abs","all-a","BMK","g/d_w","rice","LVA","2010",5.15919341196424
"abs","all-a","BMK","g/d_w","rice","LVA","2020",7.10884401913502
"abs","all-a","BMK","g/d_w","rice","MAR","2010",3.76279914195897
"abs","all-a","BMK","g/d_w","rice","MAR","2020",7.33070153876624
"abs","all-a","BMK","g/d_w","rice","MDA","2010",12.1343525551299
"abs","all-a","BMK","g/d_w","rice","MDA","2020",9.92680757777169
"abs","all-a","BMK","g/d_w","rice","MDG","2010",420.011548697196
"abs","all-a","BMK","g/d_w","rice","MDG","2020",461.477906911055
"abs","all-a","BMK","g/d_w","rice","MDV","2010",144.683126717178
"abs","all-a","BMK","g/d_w","rice","MDV","2020",189.057694265601
"abs","all-a","BMK","g/d_w","rice","MEX","2010",19.7921681050496
"abs","all-a","BMK","g/d_w","rice","MEX","2020",21.5083184551246
"abs","all-a","BMK","g/d_w","rice","MKD","2010",8.93552422386815
"abs","all-a","BMK","g/d_w","rice","MKD","2020",7.83140546756185
"abs","all-a","BMK","g/d_w","rice","MLI","2010",133.281772174949
"abs","all-a","BMK","g/d_w","rice","MLI","2020",166.802974432971
"abs","all-a","BMK","g/d_w","rice","MLT","2010",10.0866025337283
"abs","all-a","BMK","g/d_w","rice","MLT","2020",13.2817424432634
"abs","all-a","BMK","g/d_w","rice","MMR","2010",458.283208924676
"abs","all-a","BMK","g/d_w","rice","MMR","2020",426.688154960865
"abs","all-a","BMK","g/d_w","rice","MNE","2010",4.49079445537771
"abs","all-a","BMK","g/d_w","rice","MNE","2020",5.94303543586642
"abs","all-a","BMK","g/d_w","rice","MNG","2010",19.605153163132
"abs","all-a","BMK","g/d_w","rice","MNG","2020",19.2054055481555
"abs","all-a","BMK","g/d_w","rice","MOZ","2010",77.4101967484808
"abs","all-a","BMK","g/d_w","rice","MOZ","2020",118.048141868631
"abs","all-a","BMK","g/d_w","rice","MRT","2010",143.363381566918
"abs","all-a","BMK","g/d_w","rice","MRT","2020",165.80177449885
"abs","all-a","BMK","g/d_w","rice","MUS","2010",209.770039826094
"abs","all-a","BMK","g/d_w","rice","MUS","2020",140.960238802136
"abs","all-a","BMK","g/d_w","rice","MWI","2010",19.0199505397648
"abs","all-a","BMK","g/d_w","rice","MWI","2020",14.0142549645822
"abs","all-a","BMK","g/d_w","rice","MYS","2010",316.987101708055
"abs","all-a","BMK","g/d_w","rice","MYS","2020",247.801860486926
"abs","all-a","BMK","g/d_w","rice","NAM","2010",27.3054464315488
"abs","all-a","BMK","g/d_w","rice","NAM","2020",22.3270433469876
"abs","all-a","BMK","g/d_w","rice","NER","2010",51.9020085409338
"abs","all-a","BMK","g/d_w","rice","NER","2020",80.1538628110601
"abs","all-a","BMK","g/d_w","rice","NGA","2010",110.614602592238
"abs","all-a","BMK","g/d_w","rice","NGA","2020",107.793459101637
"abs","all-a","BMK","g/d_w","rice","NIC","2010",171.908471658823
"abs","all-a","BMK","g/d_w","rice","NIC","2020",201.223860076948
"abs","all-a","BMK","g/d_w","rice","NLD","2010",6.74932329336228
"abs","all-a","BMK","g/d_w","rice","NLD","2020",8.02922555405546
"abs","all-a","BMK","g/d_w","rice","NOR","2010",8.91457658541856
"abs","all-a","BMK","g/d_w","rice","NOR","2020",11.8576214402823
"abs","all-a","BMK","g/d_w","rice","NPL","2010",312.189916029711
"abs","all-a","BMK","g/d_w","rice","NPL","2020",299.741755472493
"abs","all-a","BMK","g/d_w","rice","NZL","2010",21.4332712472622
"abs","all-a","BMK","g/d_w","rice","NZL","2020",26.9881372494104
"abs","all-a","BMK","g/d_w","rice","OMN","2010",123.648283778485
"abs","all-a","BMK","g/d_w","rice","OMN","2020",112.911434759966
"abs","all-a","BMK","g/d_w","rice","PAK","2010",51.1028123367149
"abs","all-a","BMK","g/d_w","rice","PAK","2020",29.3752459131307
"abs","all-a","BMK","g/d_w","rice","PAN","2010",240.687700476302
"abs","all-a","BMK","g/d_w","rice","PAN","2020",294.681767807453
"abs","all-a","BMK","g/d_w","rice","PER","2010",183.103256023132
"abs","all-a","BMK","g/d_w","rice","PER","2020",183.941184343971
"abs","all-a","BMK","g/d_w","rice","PHL","2010",410.238903495732
"abs","all-a","BMK","g/d_w","rice","PHL","2020",415.507864601743
"abs","all-a","BMK","g/d_w","rice","PNG","2010",72.8966091004642
"abs","all-a","BMK","g/d_w","rice","PNG","2020",131.574112147359
"abs","all-a","BMK","g/d_w","rice","POL","2010",1.86731968927904
"abs","all-a","BMK","g/d_w","rice","POL","2020",5.48891338460215
"abs","all-a","BMK","g/d_w","rice","PRT","2010",42.6545275031129
"abs","all-a","BMK","g/d_w","rice","PRT","2020",36.6793943996375
"abs","all-a","BMK","g/d_w","rice","PRY","2010",20.6110238344407
"abs","all-a","BMK","g/d_w","rice","PRY","2020",13.923482735166
"abs","all-a","BMK","g/d_w","rice","QAT","2020",235.794007005068
"abs","all-a","BMK","g/d_w","rice","ROU","2010",7.71740624120405
"abs","all-a","BMK","g/d_w","rice","ROU","2020",9.31919656028587
"abs","all-a","BMK","g/d_w","rice","RUS","2010",16.3386530010372
"abs","all-a","BMK","g/d_w","rice","RUS","2020",16.9390918247039
"abs","all-a","BMK","g/d_w","rice","RWA","2010",34.0641994924192
"abs","all-a","BMK","g/d_w","rice","RWA","2020",48.8905624500028
"abs","all-a","BMK","g/d_w","rice","SAU","2010",135.549199923238
"abs","all-a","BMK","g/d_w","rice","SAU","2020",135.058514346077
"abs","all-a","BMK","g/d_w","rice","SDN","2020",8.9470269074053
"abs","all-a","BMK","g/d_w","rice","SEN","2010",254.740091695769
"abs","all-a","BMK","g/d_w","rice","SEN","2020",276.773659055522
"abs","all-a","BMK","g/d_w","rice","SLB","2010",253.964627119509
"abs","all-a","BMK","g/d_w","rice","SLB","2020",229.54842830922
"abs","all-a","BMK","g/d_w","rice","SLE","2010",390.283072254742
"abs","all-a","BMK","g/d_w","rice","SLE","2020",410.026733218533
"abs","all-a","BMK","g/d_w","rice","SLV","2010",49.5758869833129
"abs","all-a","BMK","g/d_w","rice","SLV","2020",53.3695108015225
"abs","all-a","BMK","g/d_w","rice","SRB","2010",3.67932029853898
"abs","all-a","BMK","g/d_w","rice","SRB","2020",3.45406258864248
"abs","all-a","BMK","g/d_w","rice","STP","2010",103.292722110382
"abs","all-a","BMK","g/d_w","rice","STP","2020",127.64911930229
"abs","all-a","BMK","g/d_w","rice","SUR","2010",259.898053413724
"abs","all-a","BMK","g/d_w","rice","SUR","2020",267.803078889107
"abs","all-a","BMK","g/d_w","rice","SVK","2010",6.16822084429868
"abs","all-a","BMK","g/d_w","rice","SVK","2020",5.9501517864889
"abs","all-a","BMK","g/d_w","rice","SVN","2010",7.55794506882278
"abs","all-a","BMK","g/d_w","rice","SVN","2020",8.0241205834461
"abs","all-a","BMK","g/d_w","rice","SWE","2010",14.4136356363019
"abs","all-a","BMK","g/d_w","rice","SWE","2020",14.2612118714547
